time,motorStatePos_0,motorStateVel_0,motorAction_0,motorStateCur_0
1769687398.464891,-2.680330,0.120854,-2.356131,0.396624
1769687398.485159,-2.673427,0.184331,-2.271225,0.281717
1769687398.505395,-2.661154,0.299082,-2.182684,0.166814
1769687398.525416,-2.639678,0.481582,-2.090649,0.392592
1769687398.545156,-2.610915,0.616474,-1.995268,0.191004
1769687398.565364,-2.573332,0.835598,-1.896694,0.384525
1769687398.585153,-2.526927,1.021760,-1.795085,0.434924
1769687398.605127,-2.470552,1.277504,-1.690602,0.390576
1769687398.625431,-2.404205,1.424603,-1.583414,0.265590
1769687398.645189,-2.327887,1.643116,-1.473691,0.467178
1769687398.665229,-2.241214,1.825006,-1.361610,0.434924
1769687398.685338,-2.144187,2.047791,-1.247350,0.397631
1769687398.705285,-2.036805,2.235787,-1.131093,0.491368
1769687398.725351,-1.919835,2.392042,-1.013026,0.418798
1769687398.745403,-1.792895,2.633748,-0.893337,0.439964
1769687398.765342,-1.655982,2.866910,-0.772219,0.300868
1769687398.785315,-1.510251,3.016450,-0.649865,0.263575
1769687398.805276,-1.355697,3.178198,-0.526471,0.261559
1769687398.825470,-1.191940,3.307595,-0.402235,0.458107
1769687398.845264,-1.020512,3.540757,-0.277354,0.336145
1769687398.865319,-0.842948,3.599353,-0.152030,0.422829
1769687398.885305,-0.656947,3.771477,-0.026462,0.211163
1769687398.905623,-0.465577,3.901486,0.099148,0.243416
1769687398.925268,-0.268455,3.969848,0.224599,0.289780
1769687398.944903,-0.068648,4.072390,0.349691,0.256519
1769687398.964929,0.136529,4.127324,0.474224,0.169838
1769687398.985266,0.345156,4.175541,0.597997,0.198060
1769687399.005562,0.555318,4.219489,0.720813,0.308931
1769687399.025415,0.767398,4.242072,0.842475,0.278693
1769687399.044950,0.977943,4.195685,0.962790,0.137585
1769687399.065236,1.188871,4.220710,1.081563,0.053924
1769687399.085387,1.397498,4.181647,1.198605,0.183949
1769687399.105216,1.603059,4.043093,1.313729,0.221242
1769687399.125190,1.805167,3.999755,1.426750,0.195036
1769687399.145396,2.001906,3.900266,1.537488,0.178909
1769687399.165052,2.194043,3.736076,1.645765,0.092225
1769687399.184876,2.376592,3.671987,1.751408,-0.055940
1769687399.204852,2.553772,3.417463,1.854249,0.176893
1769687399.224960,2.722515,3.332622,1.954121,-0.004536
1769687399.244917,2.882438,3.130589,2.050866,-0.124482
1769687399.264863,3.032389,2.930999,2.144328,-0.140608
1769687399.284961,3.171603,2.727134,2.234359,-0.075094
1769687399.305566,3.301994,2.492142,2.320814,0.160767
1769687399.325277,3.421649,2.285836,2.403554,-0.102307
1769687399.345099,3.529798,2.097232,2.482447,-0.132545
1769687399.365458,3.627208,1.826837,2.557368,-0.145648
1769687399.385227,3.713881,1.668141,2.628195,-0.052916
1769687399.405260,3.789432,1.470993,2.694816,0.021670
1769687399.425431,3.855012,1.246376,2.757124,0.056947
1769687399.445079,3.910237,1.014435,2.815019,-0.017639
1769687399.464851,3.956258,0.839870,2.868409,0.041829
1769687399.484935,3.992306,0.631123,2.917208,0.098272
1769687399.505207,4.019153,0.428479,2.961338,-0.133553
1769687399.525606,4.037944,0.307627,3.000729,0.027718
1769687399.545602,4.047915,0.116580,3.035317,0.103312
1769687399.565412,4.046764,-0.149541,3.065048,0.034773
1769687399.585668,4.039478,-0.216072,3.089872,-0.042837
1769687399.605361,4.029123,-0.252082,3.109751,-0.163790
1769687399.625355,4.020687,-0.140996,3.124654,-0.194028
1769687399.645126,4.014934,-0.086062,3.134555,-0.164798
1769687399.665112,4.012249,-0.061648,3.139440,-0.113394
1769687399.684994,4.011483,-0.003662,3.139300,-0.114402
1769687399.705061,4.011483,-0.006104,3.134136,-0.089204
1769687399.725381,4.011483,0.005493,3.123955,-0.074086
1769687399.745172,4.011483,0.021973,3.108775,-0.097268
1769687399.765421,4.011483,0.000000,3.088620,-0.101299
1769687399.785461,4.011866,0.008545,3.063521,-0.096260
1769687399.805173,4.011483,0.029297,3.033519,-0.118434
1769687399.825228,4.011483,0.006714,2.998662,-0.123474
1769687399.845284,4.011483,-0.003662,2.959005,-0.128513
1769687399.865240,4.011483,0.028076,2.914613,-0.161775
1769687399.885218,4.011099,0.013428,2.865556,-0.153711
1769687399.905324,4.009565,-0.053712,2.811913,-0.159759
1769687399.925577,4.007648,-0.049440,2.753770,-0.145648
1769687399.945475,4.002662,-0.172734,2.691219,-0.093236
1769687399.965615,3.991539,-0.264901,2.624361,-0.103315
1769687399.985505,3.972748,-0.405896,2.553303,-0.314978
1769687400.005874,3.951271,-0.463271,2.478158,-0.067030
1769687400.024947,3.924810,-0.571917,2.399047,-0.359330
1769687400.044960,3.894129,-0.675679,2.316097,-0.077109
1769687400.065363,3.857313,-0.713522,2.229439,-0.189996
1769687400.085422,3.815511,-0.886868,2.139214,-0.307923
1769687400.104963,3.767189,-0.985137,2.045565,-0.364370
1769687400.125126,3.712731,-1.153600,1.948642,-0.285749
1769687400.145170,3.651369,-1.255531,1.848600,-0.136577
1769687400.165291,3.583105,-1.472824,1.745599,-0.321026
1769687400.185346,3.507170,-1.615039,1.639805,-0.271638
1769687400.205472,3.425101,-1.715140,1.531386,-0.459115
1769687400.225693,3.334593,-1.854914,1.420516,-0.320018
1769687400.245636,3.237949,-2.023377,1.307373,-0.257527
1769687400.265563,3.132868,-2.176580,1.192138,-0.375457
1769687400.285218,3.021268,-2.329173,1.074994,-0.403679
1769687400.305355,2.901613,-2.438428,0.956130,-0.176893
1769687400.325246,2.775440,-2.564776,0.835736,-0.450043
1769687400.345605,2.643130,-2.733238,0.714004,-0.246440
1769687400.365569,2.504683,-2.814417,0.591129,-0.173870
1769687400.385336,2.359334,-3.003632,0.467308,-0.284741
1769687400.405428,2.209767,-2.987761,0.342740,-0.255511
1769687400.426194,2.053680,-3.115330,0.217623,-0.177901
1769687400.445211,1.894141,-3.142796,0.092157,-0.248456
1769687400.464855,1.732300,-3.324076,-0.033456,-0.324053
1769687400.485144,1.565475,-3.356426,-0.159015,-0.291796
1769687400.505758,1.395581,-3.369853,-0.284320,-0.213179
1769687400.525492,1.223771,-3.438826,-0.409170,-0.384528
1769687400.545492,1.050808,-3.498642,-0.533365,-0.134561
1769687400.565763,0.875547,-3.505967,-0.656706,-0.341188
1769687400.585084,0.699900,-3.509018,-0.778997,-0.145648
1769687400.605335,0.526555,-3.494979,-0.900040,-0.345220
1769687400.625059,0.352443,-3.476669,-1.019643,-0.082149
1769687400.645056,0.179482,-3.454695,-1.137615,-0.278693
1769687400.665281,0.007286,-3.452253,-1.253765,-0.067030
1769687400.685259,-0.162224,-3.350322,-1.367909,-0.218218
1769687400.705310,-0.328665,-3.322855,-1.479863,-0.205115
1769687400.725490,-0.493190,-3.242897,-1.589450,0.004536
1769687400.745329,-0.653496,-3.198950,-1.696492,-0.118434
1769687400.765450,-0.810734,-3.090304,-1.800819,-0.219226
1769687400.785358,-0.962602,-2.967010,-1.902264,-0.244424
1769687400.805248,-1.110252,-2.918791,-2.000664,-0.196044
1769687400.825191,-1.253301,-2.816858,-2.095862,-0.106339
1769687400.845728,-1.391363,-2.719200,-2.187706,0.056947
1769687400.864897,-1.523673,-2.597736,-2.276049,-0.097268
1769687400.885171,-1.648696,-2.423780,-2.360749,-0.013607
1769687400.905279,-1.769501,-2.315744,-2.441670,-0.144640
1769687400.925344,-1.883403,-2.212592,-2.518684,0.139600
1769687400.945261,-1.990017,-2.071596,-2.591667,0.098272
1769687400.965043,-2.090879,-1.945250,-2.660501,0.087185
1769687400.985268,-2.183688,-1.857357,-2.725078,0.104320
1769687401.005214,-2.269593,-1.690725,-2.785294,-0.074086
1769687401.025484,-2.348213,-1.525925,-2.841051,-0.026710
1769687401.045583,-2.420312,-1.394696,-2.892262,-0.019654
1769687401.065597,-2.485125,-1.210364,-2.938843,0.176893
1769687401.085459,-2.543418,-1.093783,-2.980721,0.045860
1769687401.105563,-2.594041,-0.969878,-3.017829,0.034773
1769687401.125803,-2.636993,-0.808741,-3.050106,0.149680
1769687401.145377,-2.673427,-0.612202,-3.077502,0.061987
1769687401.165390,-2.702957,-0.531023,-3.099973,-0.096260
1769687401.184770,-2.724817,-0.365611,-3.117481,0.066019
1769687401.204815,-2.739774,-0.289315,-3.130001,0.084161
1769687401.225388,-2.750511,-0.169072,-3.137511,-0.052916
1769687401.244882,-2.753196,0.053713,-3.140000,-0.043845
1769687401.265339,-2.750128,0.064700,-3.137463,0.089201
1769687401.285033,-2.744759,0.116580,-3.129905,0.146656
1769687401.305386,-2.739390,0.068972,-3.117337,0.223258
1769687401.325431,-2.736706,0.018921,-3.099781,0.214186
1769687401.345284,-2.737089,-0.007324,-3.077263,0.184957
1769687401.365111,-2.737089,0.061648,-3.049820,0.172862
1769687401.385257,-2.737089,-0.066531,-3.017496,0.161775
1769687401.405217,-2.737089,0.007935,-2.980342,0.181933
1769687401.425689,-2.737089,-0.002441,-2.938419,0.200076
1769687401.445202,-2.737089,0.020752,-2.891793,0.220234
1769687401.464844,-2.737089,-0.023805,-2.840538,0.222250
1769687401.485072,-2.736706,0.012817,-2.784737,0.261559
1769687401.505502,-2.736706,-0.014648,-2.724480,0.274662
1769687401.525238,-2.736706,0.003052,-2.659862,0.289780
1769687401.545327,-2.736321,0.018921,-2.590986,0.314978
1769687401.565533,-2.734787,0.050051,-2.517965,0.354287
1769687401.585470,-2.731719,0.058596,-2.440913,0.379485
1769687401.605186,-2.725967,0.134282,-2.359954,0.299860
1769687401.625578,-2.715229,0.262458,-2.275219,0.218218
1769687401.645162,-2.696821,0.474257,-2.186842,0.290788
1769687401.665126,-2.669975,0.606098,-2.094965,0.290788
1769687401.685279,-2.634692,0.800195,-1.999735,0.415774
1769687401.705194,-2.591357,0.917997,-1.901305,0.388560
1769687401.724970,-2.538815,1.149938,-1.799832,0.468186
1769687401.744778,-2.476304,1.314738,-1.695478,0.435932
1769687401.765076,-2.404205,1.500289,-1.588410,0.266598
1769687401.785186,-2.321368,1.750541,-1.478801,0.423837
1769687401.805177,-2.228942,1.915953,-1.366824,0.482297
1769687401.825495,-2.126163,2.128971,-1.252661,0.432909
1769687401.845281,-2.013795,2.354808,-1.136492,0.393600
1769687401.865272,-1.892223,2.514114,-1.018504,0.445004
1769687401.885214,-1.761064,2.730796,-0.898886,0.308931
1769687401.905161,-1.620700,2.879727,-0.777830,0.409726
1769687401.925501,-1.469982,3.032320,-0.655528,0.355295
1769687401.945242,-1.312744,3.259377,-0.532178,0.293812
1769687401.965184,-1.147453,3.380229,-0.407976,0.384525
1769687401.985314,-0.974491,3.523667,-0.283120,0.377470
1769687402.005202,-0.795010,3.689687,-0.157812,0.382509
1769687402.025251,-0.608626,3.775139,-0.032251,0.225274
1769687402.045320,-0.417256,3.856928,0.093361,0.272646
1769687402.065095,-0.221283,3.952758,0.218824,0.244424
1769687402.085098,-0.020709,4.060183,0.343937,0.254503
1769687402.105452,0.182933,4.110234,0.468500,0.163790
1769687402.125019,0.390027,4.184089,0.592312,0.108351
1769687402.144957,0.597120,4.173100,0.715177,0.203099
1769687402.165275,0.806898,4.155400,0.836897,0.281717
1769687402.185382,1.015527,4.146855,0.957277,0.246440
1769687402.204736,1.221470,4.109013,1.076126,0.155727
1769687402.225151,1.426262,4.106572,1.193252,0.119439
1769687402.245346,1.627987,3.990600,1.308468,0.015623
1769687402.265373,1.826260,3.911252,1.421591,0.045860
1769687402.284828,2.018013,3.803217,1.532438,0.115407
1769687402.304786,2.204014,3.712273,1.640832,0.205115
1769687402.324907,2.383880,3.598132,1.746600,-0.065014
1769687402.345169,2.555690,3.365581,1.849573,0.203099
1769687402.365029,2.719831,3.232520,1.949586,-0.004536
1769687402.384966,2.875152,3.046358,2.046479,-0.072070
1769687402.405170,3.020118,2.805262,2.140096,-0.030742
1769687402.425367,3.155494,2.631307,2.230288,0.151695
1769687402.445043,3.281669,2.381053,2.316910,-0.133553
1769687402.464931,3.396720,2.171698,2.399824,0.119439
1769687402.485200,3.501801,1.985533,2.478898,0.135569
1769687402.505135,3.596527,1.787775,2.554004,0.110367
1769687402.525465,3.680899,1.585131,2.625022,-0.142624
1769687402.545130,3.753765,1.345255,2.691839,0.088193
1769687402.565250,3.817428,1.126132,2.754349,-0.093236
1769687402.585324,3.871119,0.929594,2.812449,-0.170846
1769687402.605674,3.915606,0.792260,2.866049,-0.107347
1769687402.624884,3.950887,0.601826,2.915061,0.116415
1769687402.644903,3.977350,0.433974,2.959408,-0.080133
1769687402.664962,3.996525,0.278940,2.999019,0.105328
1769687402.685179,4.005730,0.052493,3.033829,-0.012599
1769687402.704713,4.007648,-0.037233,3.063785,-0.018647
1769687402.724895,4.005730,-0.040284,3.088836,-0.027718
1769687402.744829,4.002279,-0.085452,3.108944,-0.008567
1769687402.764885,3.994991,-0.180060,3.124077,-0.013607
1769687402.785308,3.983870,-0.269784,3.134209,-0.130529
1769687402.804748,3.973515,-0.180060,3.139325,-0.182941
1769687402.824774,3.967379,-0.126957,3.139417,-0.158751
1769687402.844747,3.964311,-0.065920,3.134484,-0.087189
1769687402.864772,3.963544,0.025635,3.124535,-0.099284
1769687402.884966,3.963544,0.037842,3.109584,-0.082149
1769687402.904828,3.963928,0.011597,3.089657,-0.085173
1769687402.925312,3.963544,-0.004272,3.064785,-0.082149
1769687402.945370,3.963544,-0.043947,3.035008,-0.101299
1769687402.965443,3.963544,0.002441,3.000374,-0.108355
1769687402.985641,3.963544,0.000610,2.960938,-0.116418
1769687403.005057,3.963544,-0.000610,2.916762,-0.146656
1769687403.024918,3.963544,-0.014648,2.867919,-0.141616
1769687403.045193,3.963161,0.010986,2.814485,-0.151695
1769687403.065101,3.962394,-0.037843,2.756547,-0.162783
1769687403.085057,3.960476,-0.025636,2.694197,-0.160767
1769687403.105160,3.956641,-0.128788,2.627535,-0.134561
1769687403.125429,3.948586,-0.258187,2.556668,-0.082149
1769687403.145252,3.932863,-0.388196,2.481709,-0.246440
1769687403.165391,3.912154,-0.417494,2.402778,-0.184957
1769687403.185278,3.887226,-0.548112,2.320002,-0.176893
1769687403.205379,3.856163,-0.696433,2.233512,-0.172862
1769687403.225202,3.820496,-0.720236,2.143448,-0.375457
1769687403.245290,3.777927,-0.955229,2.049953,-0.360338
1769687403.265289,3.729221,-1.072420,1.953178,-0.340180
1769687403.285264,3.673613,-1.190221,1.853276,-0.423837
1769687403.304870,3.611102,-1.310465,1.750408,-0.282725
1769687403.324802,3.540919,-1.490524,1.644739,-0.255511
1769687403.345114,3.463068,-1.648610,1.536438,-0.325061
1769687403.364915,3.377162,-1.778619,1.425677,-0.397631
1769687403.384833,3.284737,-1.856747,1.312635,-0.339172
1769687403.404906,3.183875,-2.089297,1.197492,-0.384528
1769687403.425358,3.074192,-2.231513,1.080432,-0.464154
1769687403.445487,2.956838,-2.421949,0.961643,-0.243416
1769687403.464936,2.833733,-2.540361,0.841315,-0.422829
1769687403.485085,2.702190,-2.660604,0.719640,-0.210155
1769687403.505130,2.564510,-2.816858,0.596814,-0.342196
1769687403.525422,2.419545,-2.912077,0.473033,-0.409726
1769687403.545402,2.268826,-3.097018,0.348494,-0.408719
1769687403.565213,2.113890,-3.148900,0.223398,-0.310947
1769687403.585777,1.952818,-3.261207,0.097944,-0.177901
1769687403.604743,1.788292,-3.299050,-0.027667,-0.322034
1769687403.625045,1.619933,-3.479110,-0.153233,-0.397631
1769687403.645610,1.447738,-3.380231,-0.278554,-0.198060
1769687403.664848,1.272093,-3.560289,-0.403429,-0.390576
1769687403.684979,1.096062,-3.548082,-0.527659,-0.213179
1769687403.704953,0.917349,-3.586535,-0.651044,-0.264582
1769687403.724886,0.739018,-3.607287,-0.773387,-0.283733
1769687403.745137,0.558769,-3.566393,-0.894492,-0.147664
1769687403.765391,0.380056,-3.593249,-1.014166,-0.341188
1769687403.785460,0.202491,-3.577380,-1.132217,-0.058963
1769687403.805413,0.025312,-3.471786,-1.248455,-0.304899
1769687403.825451,-0.148417,-3.499253,-1.362695,-0.074086
1769687403.845279,-0.320228,-3.410748,-1.474755,-0.272646
1769687403.865359,-0.488588,-3.322855,-1.584454,-0.024694
1769687403.885796,-0.653880,-3.325297,-1.691617,-0.121458
1769687403.905277,-0.814185,-3.209937,-1.796073,-0.243416
1769687403.924777,-0.969889,-3.095187,-1.897654,-0.240392
1769687403.944780,-1.121374,-2.971892,-1.996199,-0.198060
1769687403.964900,-1.267874,-2.802210,-2.091548,-0.205115
1769687403.985069,-1.409388,-2.771081,-2.183549,-0.182941
1769687404.005392,-1.544382,-2.639241,-2.272057,0.027718
1769687404.025254,-1.672857,-2.459182,-2.356927,-0.097268
1769687404.045130,-1.794045,-2.375561,-2.438026,0.025702
1769687404.064921,-1.909481,-2.226630,-2.515223,-0.180925
1769687404.085519,-2.018013,-2.088076,-2.588394,-0.150688
1769687404.105258,-2.119642,-1.989197,-2.657422,-0.088197
1769687404.125184,-2.213218,-1.782892,-2.722197,-0.146656
1769687404.145174,-2.299891,-1.692556,-2.782616,-0.049892
1769687404.165072,-2.378510,-1.497238,-2.838581,0.117423
1769687404.184852,-2.450226,-1.397748,-2.890003,-0.036789
1769687404.205456,-2.514654,-1.262245,-2.936799,-0.094244
1769687404.225179,-2.571798,-1.074862,-2.978896,0.015623
1769687404.245443,-2.620886,-0.880765,-3.016224,0.024694
1769687404.265355,-2.663456,-0.780663,-3.048726,-0.097268
1769687404.285503,-2.697588,-0.634174,-3.076348,-0.032757
1769687404.305368,-2.724817,-0.408947,-3.099046,0.070050
1769687404.325296,-2.744759,-0.361339,-3.116784,0.019654
1769687404.345276,-2.758565,-0.201422,-3.129534,-0.088197
1769687404.365075,-2.762401,-0.036622,-3.137276,-0.024694
1769687404.384975,-2.758948,0.145268,-3.139996,0.003528
1769687404.405182,-2.752429,0.203254,-3.137691,0.039813
1769687404.425488,-2.742458,0.187383,-3.130363,0.183949
1769687404.445398,-2.733253,0.131841,-3.118026,0.257527
1769687404.464855,-2.729035,0.070803,-3.100699,0.222250
1769687404.484768,-2.727885,-0.006104,-3.078409,0.213179
1769687404.505157,-2.728268,-0.012817,-3.051192,0.167822
1769687404.524689,-2.728268,0.002441,-3.019092,0.139600
1769687404.544971,-2.728268,0.045168,-2.982160,0.174878
1769687404.564800,-2.728268,-0.030519,-2.940455,0.168830
1769687404.584971,-2.727885,0.010986,-2.894044,0.213179
1769687404.605130,-2.727885,0.018921,-2.843001,0.220234
1769687404.625046,-2.727885,-0.016479,-2.787407,0.250472
1769687404.645332,-2.727118,0.078127,-2.727353,0.263575
1769687404.665213,-2.725967,0.032349,-2.662934,0.256519
1769687404.685001,-2.723283,0.099490,-2.594253,0.264582
1769687404.705068,-2.716763,0.171514,-2.521419,0.185965
1769687404.725024,-2.704874,0.350351,-2.444551,0.157743
1769687404.745133,-2.684932,0.500503,-2.363769,0.374446
1769687404.765067,-2.660004,0.539567,-2.279205,0.159759
1769687404.784937,-2.628556,0.695822,-2.190993,0.402671
1769687404.804961,-2.590590,0.842922,-2.099274,0.368398
1769687404.825220,-2.545336,0.972319,-2.004195,0.339169
1769687404.845152,-2.492028,1.098056,-1.905909,0.347232
1769687404.864976,-2.431434,1.298869,-1.804573,0.491368
1769687404.885271,-2.361635,1.455123,-1.700348,0.266598
1769687404.905228,-2.284167,1.635792,-1.593402,0.436940
1769687404.925190,-2.197111,1.784112,-1.483905,0.358319
1769687404.944971,-2.102002,2.022767,-1.372034,0.226282
1769687404.965121,-1.997687,2.156439,-1.257967,0.366382
1769687404.985474,-1.885704,2.331614,-1.141887,0.450043
1769687405.005508,-1.764515,2.488480,-1.023978,0.351264
1769687405.025346,-1.635657,2.634358,-0.904432,0.433917
1769687405.045085,-1.499128,2.799768,-0.783437,0.351264
1769687405.064925,-1.355697,2.912076,-0.661189,0.264582
1769687405.084717,-1.204979,3.089085,-0.537883,0.220234
1769687405.105074,-1.046591,3.195899,-0.413715,0.362351
1769687405.125118,-0.881299,3.349102,-0.288886,0.395616
1769687405.145292,-0.710255,3.411360,-0.163594,0.217210
1769687405.165088,-0.534225,3.529770,-0.038040,0.415774
1769687405.185084,-0.352826,3.682363,0.087574,0.247448
1769687405.205148,-0.168360,3.756218,0.213049,0.217210
1769687405.225081,0.021092,3.828242,0.338182,0.308931
